location,hour,dow,dow_name,count,exposure,risk_per_day,lat,lon,named
Gandhi Nagar,8,6,Sun,1,22,0.045454545454545456,12.9778753,77.5794406,True
Gandhi Nagar,9,0,Mon,3,22,0.13636363636363635,12.9778753,77.5794406,True
Gandhi Nagar,9,1,Tue,2,21,0.09523809523809523,12.9778753,77.5794406,True
Gandhi Nagar,9,2,Wed,2,21,0.09523809523809523,12.9778753,77.5794406,True
Gandhi Nagar,9,3,Thu,1,21,0.047619047619047616,12.9778753,77.5794406,True
Gandhi Nagar,9,4,Fri,1,22,0.045454545454545456,12.9778753,77.5794406,True
Gandhi Nagar,9,5,Sat,3,22,0.13636363636363635,12.9778753,77.5794406,True
Gandhi Nagar,9,6,Sun,1,22,0.045454545454545456,12.9778753,77.5794406,True
Gandhi Nagar,10,1,Tue,3,21,0.14285714285714285,12.9778753,77.5794406,True
Gandhi Nagar,10,2,Wed,4,21,0.19047619047619047,12.9778753,77.5794406,True
Gandhi Nagar,10,3,Thu,3,21,0.14285714285714285,12.9778753,77.5794406,True
Gandhi Nagar,11,0,Mon,1,22,0.045454545454545456,12.9778753,77.5794406,True
Gandhi Nagar,11,1,Tue,2,21,0.09523809523809523,12.9778753,77.5794406,True
Gandhi Nagar,11,2,Wed,3,21,0.14285714285714285,12.9778753,77.5794406,True
Gandhi Nagar,11,3,Thu,9,21,0.42857142857142855,12.9778753,77.5794406,True
Gandhi Nagar,11,4,Fri,2,22,0.09090909090909091,12.9778753,77.5794406,True
Gandhi Nagar,11,5,Sat,3,22,0.13636363636363635,12.9778753,77.5794406,True
Gandhi Nagar,11,6,Sun,2,22,0.09090909090909091,12.9778753,77.5794406,True
Gandhi Nagar,12,0,Mon,1,22,0.045454545454545456,12.9778753,77.5794406,True
Gandhi Nagar,12,1,Tue,1,21,0.047619047619047616,12.9778753,77.5794406,True
Gandhi Nagar,12,2,Wed,2,21,0.09523809523809523,12.9778753,77.5794406,True
Gandhi Nagar,12,3,Thu,12,21,0.5714285714285714,12.9778753,77.5794406,True
Gandhi Nagar,12,4,Fri,1,22,0.045454545454545456,12.9778753,77.5794406,True
Gandhi Nagar,12,5,Sat,3,22,0.13636363636363635,12.9778753,77.5794406,True
Gandhi Nagar,12,6,Sun,1,22,0.045454545454545456,12.9778753,77.5794406,True
Gandhi Nagar,13,0,Mon,1,22,0.045454545454545456,12.9778753,77.5794406,True
Gandhi Nagar,13,2,Wed,1,21,0.047619047619047616,12.9778753,77.5794406,True
Gandhi Nagar,13,5,Sat,2,22,0.09090909090909091,12.9778753,77.5794406,True
Gandhi Nagar,14,1,Tue,3,21,0.14285714285714285,12.9778753,77.5794406,True
Gandhi Nagar,14,2,Wed,1,21,0.047619047619047616,12.9778753,77.5794406,True
Gandhi Nagar,15,5,Sat,1,22,0.045454545454545456,12.9778753,77.5794406,True
Gandhi Nagar,17,2,Wed,1,21,0.047619047619047616,12.9778753,77.5794406,True
Gandhi Nagar,18,5,Sat,1,22,0.045454545454545456,12.9778753,77.5794406,True
Gandhi Nagar,19,6,Sun,1,22,0.045454545454545456,12.9778753,77.5794406,True
Gandhi Nagar,21,1,Tue,1,21,0.047619047619047616,12.9778753,77.5794406,True
Gandhi Nagar,22,1,Tue,1,21,0.047619047619047616,12.9778753,77.5794406,True
Gandhi Nagar,22,3,Thu,1,21,0.047619047619047616,12.9778753,77.5794406,True
Gandhi Nagar,23,1,Tue,1,21,0.047619047619047616,12.9778753,77.5794406,True
Gandhi Nagar,23,4,Fri,2,22,0.09090909090909091,12.9778753,77.5794406,True
Gandhi Nagar,23,5,Sat,4,22,0.18181818181818182,12.9778753,77.5794406,True
Gandhi Nagar,23,6,Sun,3,22,0.13636363636363635,12.9778753,77.5794406,True
Geddalahalli,0,3,Thu,1,21,0.047619047619047616,13.0489059,77.6454881,True
Geddalahalli,0,5,Sat,1,22,0.045454545454545456,13.0489059,77.6454881,True
Geddalahalli,1,1,Tue,1,21,0.047619047619047616,13.0489059,77.6454881,True
Geddalahalli,1,3,Thu,3,21,0.14285714285714285,13.0489059,77.6454881,True
Geddalahalli,1,5,Sat,1,22,0.045454545454545456,13.0489059,77.6454881,True
Geddalahalli,2,2,Wed,2,21,0.09523809523809523,13.0489059,77.6454881,True
Geddalahalli,2,3,Thu,2,21,0.09523809523809523,13.0489059,77.6454881,True
Geddalahalli,2,4,Fri,1,22,0.045454545454545456,13.0489059,77.6454881,True
Geddalahalli,2,6,Sun,1,22,0.045454545454545456,13.0489059,77.6454881,True
Geddalahalli,3,0,Mon,1,22,0.045454545454545456,13.0489059,77.6454881,True
Geddalahalli,3,1,Tue,1,21,0.047619047619047616,13.0489059,77.6454881,True
Geddalahalli,4,4,Fri,1,22,0.045454545454545456,13.0489059,77.6454881,True
Geddalahalli,4,6,Sun,1,22,0.045454545454545456,13.0489059,77.6454881,True
Geddalahalli,5,0,Mon,1,22,0.045454545454545456,13.0489059,77.6454881,True
Geddalahalli,5,2,Wed,1,21,0.047619047619047616,13.0489059,77.6454881,True
Geddalahalli,5,5,Sat,1,22,0.045454545454545456,13.0489059,77.6454881,True
Geddalahalli,7,0,Mon,1,22,0.045454545454545456,13.0489059,77.6454881,True
Geddalahalli,7,4,Fri,1,22,0.045454545454545456,13.0489059,77.6454881,True
Geddalahalli,9,0,Mon,1,22,0.045454545454545456,13.0489059,77.6454881,True
Geddalahalli,9,1,Tue,1,21,0.047619047619047616,13.0489059,77.6454881,True
Geddalahalli,9,2,Wed,2,21,0.09523809523809523,13.0489059,77.6454881,True
Geddalahalli,10,3,Thu,2,21,0.09523809523809523,13.0489059,77.6454881,True
Geddalahalli,11,1,Tue,1,21,0.047619047619047616,13.0489059,77.6454881,True
Geddalahalli,11,4,Fri,2,22,0.09090909090909091,13.0489059,77.6454881,True
Geddalahalli,12,5,Sat,2,22,0.09090909090909091,13.0489059,77.6454881,True
Gottigere,2,1,Tue,1,21,0.047619047619047616,12.852298,77.588428405,True
Gottigere,3,0,Mon,1,22,0.045454545454545456,12.852298,77.588428405,True
Gottigere,3,5,Sat,1,22,0.045454545454545456,12.852298,77.588428405,True
Gottigere,6,4,Fri,1,22,0.045454545454545456,12.852298,77.588428405,True
Gottigere,11,3,Thu,1,21,0.047619047619047616,12.852298,77.588428405,True
Gottigere,12,0,Mon,1,22,0.045454545454545456,12.852298,77.588428405,True
Gunjur,2,4,Fri,1,22,0.045454545454545456,12.9213061,77.73643041,True
Gunjur,6,5,Sat,1,22,0.045454545454545456,12.9213061,77.73643041,True
Gunjur,9,4,Fri,1,22,0.045454545454545456,12.9213061,77.73643041,True
Gunjur,12,1,Tue,1,21,0.047619047619047616,12.9213061,77.73643041,True
Gunjur,17,6,Sun,1,22,0.045454545454545456,12.9213061,77.73643041,True
Hennur Main Road,0,2,Wed,1,21,0.047619047619047616,13.041338249999999,77.62492585000001,True
Hennur Main Road,1,1,Tue,1,21,0.047619047619047616,13.041338249999999,77.62492585000001,True
Hennur Main Road,1,2,Wed,1,21,0.047619047619047616,13.041338249999999,77.62492585000001,True
Hennur Main Road,1,3,Thu,2,21,0.09523809523809523,13.041338249999999,77.62492585000001,True
Hennur Main Road,1,4,Fri,1,22,0.045454545454545456,13.041338249999999,77.62492585000001,True
Hennur Main Road,2,0,Mon,1,22,0.045454545454545456,13.041338249999999,77.62492585000001,True
Hennur Main Road,2,1,Tue,3,21,0.14285714285714285,13.041338249999999,77.62492585000001,True
Hennur Main Road,2,2,Wed,3,21,0.14285714285714285,13.041338249999999,77.62492585000001,True
Hennur Main Road,2,3,Thu,2,21,0.09523809523809523,13.041338249999999,77.62492585000001,True
Hennur Main Road,2,5,Sat,1,22,0.045454545454545456,13.041338249999999,77.62492585000001,True
Hennur Main Road,2,6,Sun,2,22,0.09090909090909091,13.041338249999999,77.62492585000001,True
Hennur Main Road,3,0,Mon,1,22,0.045454545454545456,13.041338249999999,77.62492585000001,True
Hennur Main Road,3,1,Tue,3,21,0.14285714285714285,13.041338249999999,77.62492585000001,True
Hennur Main Road,3,3,Thu,2,21,0.09523809523809523,13.041338249999999,77.62492585000001,True
Hennur Main Road,3,4,Fri,2,22,0.09090909090909091,13.041338249999999,77.62492585000001,True
Hennur Main Road,4,1,Tue,1,21,0.047619047619047616,13.041338249999999,77.62492585000001,True
Hennur Main Road,4,3,Thu,1,21,0.047619047619047616,13.041338249999999,77.62492585000001,True
Hennur Main Road,4,6,Sun,1,22,0.045454545454545456,13.041338249999999,77.62492585000001,True
Hennur Main Road,5,0,Mon,1,22,0.045454545454545456,13.041338249999999,77.62492585000001,True
Hennur Main Road,5,2,Wed,1,21,0.047619047619047616,13.041338249999999,77.62492585000001,True
Hennur Main Road,5,6,Sun,3,22,0.13636363636363635,13.041338249999999,77.62492585000001,True
Hennur Main Road,6,0,Mon,2,22,0.09090909090909091,13.041338249999999,77.62492585000001,True
Hennur Main Road,6,2,Wed,1,21,0.047619047619047616,13.041338249999999,77.62492585000001,True
Hennur Main Road,6,3,Thu,3,21,0.14285714285714285,13.041338249999999,77.62492585000001,True
Hennur Main Road,6,4,Fri,2,22,0.09090909090909091,13.041338249999999,77.62492585000001,True
Hennur Main Road,6,5,Sat,1,22,0.045454545454545456,13.041338249999999,77.62492585000001,True
Hennur Main Road,7,2,Wed,1,21,0.047619047619047616,13.041338249999999,77.62492585000001,True
Hennur Main Road,7,3,Thu,2,21,0.09523809523809523,13.041338249999999,77.62492585000001,True
Hennur Main Road,9,0,Mon,1,22,0.045454545454545456,13.041338249999999,77.62492585000001,True
Hennur Main Road,9,1,Tue,2,21,0.09523809523809523,13.041338249999999,77.62492585000001,True
Hennur Main Road,9,2,Wed,3,21,0.14285714285714285,13.041338249999999,77.62492585000001,True
Hennur Main Road,9,3,Thu,1,21,0.047619047619047616,13.041338249999999,77.62492585000001,True
Hennur Main Road,9,5,Sat,1,22,0.045454545454545456,13.041338249999999,77.62492585000001,True
Hennur Main Road,10,0,Mon,2,22,0.09090909090909091,13.041338249999999,77.62492585000001,True
Hennur Main Road,10,1,Tue,5,21,0.23809523809523808,13.041338249999999,77.62492585000001,True
Hennur Main Road,10,2,Wed,2,21,0.09523809523809523,13.041338249999999,77.62492585000001,True
Hennur Main Road,10,3,Thu,5,21,0.23809523809523808,13.041338249999999,77.62492585000001,True
Hennur Main Road,10,4,Fri,5,22,0.22727272727272727,13.041338249999999,77.62492585000001,True
Hennur Main Road,10,5,Sat,1,22,0.045454545454545456,13.041338249999999,77.62492585000001,True
Hennur Main Road,10,6,Sun,2,22,0.09090909090909091,13.041338249999999,77.62492585000001,True
Hennur Main Road,11,1,Tue,4,21,0.19047619047619047,13.041338249999999,77.62492585000001,True
Hennur Main Road,11,3,Thu,2,21,0.09523809523809523,13.041338249999999,77.62492585000001,True
Hennur Main Road,11,4,Fri,4,22,0.18181818181818182,13.041338249999999,77.62492585000001,True
Hennur Main Road,11,6,Sun,1,22,0.045454545454545456,13.041338249999999,77.62492585000001,True
Hennur Main Road,12,1,Tue,2,21,0.09523809523809523,13.041338249999999,77.62492585000001,True
Hennur Main Road,12,4,Fri,2,22,0.09090909090909091,13.041338249999999,77.62492585000001,True
Hennur Main Road,12,5,Sat,1,22,0.045454545454545456,13.041338249999999,77.62492585000001,True
Hennur Main Road,12,6,Sun,1,22,0.045454545454545456,13.041338249999999,77.62492585000001,True
Hennur Main Road,13,4,Fri,1,22,0.045454545454545456,13.041338249999999,77.62492585000001,True
Hennur Main Road,17,4,Fri,1,22,0.045454545454545456,13.041338249999999,77.62492585000001,True
Hennur Main Road,22,5,Sat,1,22,0.045454545454545456,13.041338249999999,77.62492585000001,True
Herohalli,2,1,Tue,1,21,0.047619047619047616,12.986129049999999,77.4873377,True
Herohalli,4,6,Sun,1,22,0.045454545454545456,12.986129049999999,77.4873377,True
Herohalli,6,6,Sun,1,22,0.045454545454545456,12.986129049999999,77.4873377,True
Herohalli,10,6,Sun,2,22,0.09090909090909091,12.986129049999999,77.4873377,True
Herohalli,12,3,Thu,1,21,0.047619047619047616,12.986129049999999,77.4873377,True
Herohalli,13,1,Tue,1,21,0.047619047619047616,12.986129049999999,77.4873377,True
Herohalli,17,5,Sat,1,22,0.045454545454545456,12.986129049999999,77.4873377,True
Hongasandra,3,3,Thu,1,21,0.047619047619047616,12.8967167,77.6259807,True
Hongasandra,3,4,Fri,1,22,0.045454545454545456,12.8967167,77.6259807,True
Hongasandra,9,5,Sat,8,22,0.36363636363636365,12.8967167,77.6259807,True
Hongasandra,11,1,Tue,1,21,0.047619047619047616,12.8967167,77.6259807,True
Hongasandra,11,3,Thu,1,21,0.047619047619047616,12.8967167,77.6259807,True
Hongasandra,12,5,Sat,1,22,0.045454545454545456,12.8967167,77.6259807,True
Hongasandra,13,6,Sun,1,22,0.045454545454545456,12.8967167,77.6259807,True
Hongasandra,14,1,Tue,1,21,0.047619047619047616,12.8967167,77.6259807,True
Hoodi,1,2,Wed,1,21,0.047619047619047616,12.992987249999999,77.7166151,True
Hoodi,2,5,Sat,1,22,0.045454545454545456,12.992987249999999,77.7166151,True
Hoodi,3,2,Wed,1,21,0.047619047619047616,12.992987249999999,77.7166151,True
Hoodi,4,4,Fri,3,22,0.13636363636363635,12.992987249999999,77.7166151,True
Hoodi,4,5,Sat,1,22,0.045454545454545456,12.992987249999999,77.7166151,True
Hoodi,6,3,Thu,1,21,0.047619047619047616,12.992987249999999,77.7166151,True
Hoodi,8,1,Tue,1,21,0.047619047619047616,12.992987249999999,77.7166151,True
Hoodi,8,6,Sun,1,22,0.045454545454545456,12.992987249999999,77.7166151,True
Hoodi,9,3,Thu,2,21,0.09523809523809523,12.992987249999999,77.7166151,True
Hoodi,10,4,Fri,1,22,0.045454545454545456,12.992987249999999,77.7166151,True
Hoodi,11,2,Wed,1,21,0.047619047619047616,12.992987249999999,77.7166151,True
Hoodi,12,2,Wed,1,21,0.047619047619047616,12.992987249999999,77.7166151,True
Hoodi,19,3,Thu,1,21,0.047619047619047616,12.992987249999999,77.7166151,True
Hosur Road,0,1,Tue,1,21,0.047619047619047616,12.9195903,77.62151575,True
Hosur Road,0,2,Wed,1,21,0.047619047619047616,12.9195903,77.62151575,True
Hosur Road,0,3,Thu,3,21,0.14285714285714285,12.9195903,77.62151575,True
Hosur Road,0,4,Fri,6,22,0.2727272727272727,12.9195903,77.62151575,True
Hosur Road,0,5,Sat,2,22,0.09090909090909091,12.9195903,77.62151575,True
Hosur Road,0,6,Sun,2,22,0.09090909090909091,12.9195903,77.62151575,True
Hosur Road,1,0,Mon,2,22,0.09090909090909091,12.9195903,77.62151575,True
Hosur Road,1,1,Tue,7,21,0.3333333333333333,12.9195903,77.62151575,True
Hosur Road,1,2,Wed,4,21,0.19047619047619047,12.9195903,77.62151575,True
Hosur Road,1,3,Thu,5,21,0.23809523809523808,12.9195903,77.62151575,True
Hosur Road,1,4,Fri,6,22,0.2727272727272727,12.9195903,77.62151575,True
Hosur Road,1,5,Sat,7,22,0.3181818181818182,12.9195903,77.62151575,True
Hosur Road,1,6,Sun,1,22,0.045454545454545456,12.9195903,77.62151575,True
Hosur Road,2,0,Mon,4,22,0.18181818181818182,12.9195903,77.62151575,True
Hosur Road,2,1,Tue,4,21,0.19047619047619047,12.9195903,77.62151575,True
Hosur Road,2,2,Wed,4,21,0.19047619047619047,12.9195903,77.62151575,True
Hosur Road,2,3,Thu,3,21,0.14285714285714285,12.9195903,77.62151575,True
Hosur Road,2,4,Fri,3,22,0.13636363636363635,12.9195903,77.62151575,True
Hosur Road,2,5,Sat,5,22,0.22727272727272727,12.9195903,77.62151575,True
Hosur Road,2,6,Sun,1,22,0.045454545454545456,12.9195903,77.62151575,True
Hosur Road,3,0,Mon,2,22,0.09090909090909091,12.9195903,77.62151575,True
Hosur Road,3,1,Tue,1,21,0.047619047619047616,12.9195903,77.62151575,True
Hosur Road,3,2,Wed,1,21,0.047619047619047616,12.9195903,77.62151575,True
Hosur Road,3,3,Thu,4,21,0.19047619047619047,12.9195903,77.62151575,True
Hosur Road,3,4,Fri,2,22,0.09090909090909091,12.9195903,77.62151575,True
Hosur Road,3,5,Sat,4,22,0.18181818181818182,12.9195903,77.62151575,True
Hosur Road,4,0,Mon,1,22,0.045454545454545456,12.9195903,77.62151575,True
Hosur Road,4,1,Tue,3,21,0.14285714285714285,12.9195903,77.62151575,True
Hosur Road,4,2,Wed,2,21,0.09523809523809523,12.9195903,77.62151575,True
Hosur Road,4,4,Fri,1,22,0.045454545454545456,12.9195903,77.62151575,True
Hosur Road,4,5,Sat,5,22,0.22727272727272727,12.9195903,77.62151575,True
Hosur Road,4,6,Sun,3,22,0.13636363636363635,12.9195903,77.62151575,True
Hosur Road,5,1,Tue,1,21,0.047619047619047616,12.9195903,77.62151575,True
Hosur Road,5,2,Wed,1,21,0.047619047619047616,12.9195903,77.62151575,True
Hosur Road,5,3,Thu,4,21,0.19047619047619047,12.9195903,77.62151575,True
Hosur Road,5,4,Fri,1,22,0.045454545454545456,12.9195903,77.62151575,True
Hosur Road,5,5,Sat,1,22,0.045454545454545456,12.9195903,77.62151575,True
Hosur Road,5,6,Sun,2,22,0.09090909090909091,12.9195903,77.62151575,True
Hosur Road,6,1,Tue,3,21,0.14285714285714285,12.9195903,77.62151575,True
Hosur Road,6,3,Thu,1,21,0.047619047619047616,12.9195903,77.62151575,True
Hosur Road,6,4,Fri,1,22,0.045454545454545456,12.9195903,77.62151575,True
Hosur Road,6,5,Sat,3,22,0.13636363636363635,12.9195903,77.62151575,True
Hosur Road,6,6,Sun,5,22,0.22727272727272727,12.9195903,77.62151575,True
Hosur Road,7,1,Tue,2,21,0.09523809523809523,12.9195903,77.62151575,True
Hosur Road,7,3,Thu,1,21,0.047619047619047616,12.9195903,77.62151575,True
Hosur Road,7,5,Sat,9,22,0.4090909090909091,12.9195903,77.62151575,True
Hosur Road,7,6,Sun,1,22,0.045454545454545456,12.9195903,77.62151575,True
Hosur Road,8,1,Tue,2,21,0.09523809523809523,12.9195903,77.62151575,True
Hosur Road,8,2,Wed,1,21,0.047619047619047616,12.9195903,77.62151575,True
Hosur Road,8,5,Sat,7,22,0.3181818181818182,12.9195903,77.62151575,True
Hosur Road,8,6,Sun,2,22,0.09090909090909091,12.9195903,77.62151575,True
Hosur Road,9,0,Mon,1,22,0.045454545454545456,12.9195903,77.62151575,True
Hosur Road,9,1,Tue,1,21,0.047619047619047616,12.9195903,77.62151575,True
Hosur Road,9,3,Thu,3,21,0.14285714285714285,12.9195903,77.62151575,True
Hosur Road,9,5,Sat,3,22,0.13636363636363635,12.9195903,77.62151575,True
Hosur Road,10,0,Mon,1,22,0.045454545454545456,12.9195903,77.62151575,True
Hosur Road,10,1,Tue,4,21,0.19047619047619047,12.9195903,77.62151575,True
Hosur Road,10,2,Wed,1,21,0.047619047619047616,12.9195903,77.62151575,True
Hosur Road,10,3,Thu,2,21,0.09523809523809523,12.9195903,77.62151575,True
Hosur Road,10,4,Fri,3,22,0.13636363636363635,12.9195903,77.62151575,True
Hosur Road,10,5,Sat,28,22,1.2727272727272727,12.9195903,77.62151575,True
Hosur Road,10,6,Sun,2,22,0.09090909090909091,12.9195903,77.62151575,True
Hosur Road,11,1,Tue,5,21,0.23809523809523808,12.9195903,77.62151575,True
Hosur Road,11,2,Wed,4,21,0.19047619047619047,12.9195903,77.62151575,True
Hosur Road,11,3,Thu,9,21,0.42857142857142855,12.9195903,77.62151575,True
Hosur Road,11,4,Fri,3,22,0.13636363636363635,12.9195903,77.62151575,True
Hosur Road,11,5,Sat,8,22,0.36363636363636365,12.9195903,77.62151575,True
Hosur Road,12,0,Mon,3,22,0.13636363636363635,12.9195903,77.62151575,True
Hosur Road,12,1,Tue,1,21,0.047619047619047616,12.9195903,77.62151575,True
Hosur Road,12,2,Wed,2,21,0.09523809523809523,12.9195903,77.62151575,True
Hosur Road,12,3,Thu,3,21,0.14285714285714285,12.9195903,77.62151575,True
Hosur Road,12,4,Fri,1,22,0.045454545454545456,12.9195903,77.62151575,True
Hosur Road,12,5,Sat,5,22,0.22727272727272727,12.9195903,77.62151575,True
Hosur Road,12,6,Sun,2,22,0.09090909090909091,12.9195903,77.62151575,True
Hosur Road,13,1,Tue,1,21,0.047619047619047616,12.9195903,77.62151575,True
Hosur Road,13,2,Wed,5,21,0.23809523809523808,12.9195903,77.62151575,True
Hosur Road,13,3,Thu,2,21,0.09523809523809523,12.9195903,77.62151575,True
Hosur Road,13,4,Fri,4,22,0.18181818181818182,12.9195903,77.62151575,True
Hosur Road,13,5,Sat,2,22,0.09090909090909091,12.9195903,77.62151575,True
Hosur Road,13,6,Sun,2,22,0.09090909090909091,12.9195903,77.62151575,True
Hosur Road,14,2,Wed,5,21,0.23809523809523808,12.9195903,77.62151575,True
Hosur Road,14,3,Thu,1,21,0.047619047619047616,12.9195903,77.62151575,True
Hosur Road,14,4,Fri,12,22,0.5454545454545454,12.9195903,77.62151575,True
Hosur Road,14,5,Sat,1,22,0.045454545454545456,12.9195903,77.62151575,True
Hosur Road,14,6,Sun,1,22,0.045454545454545456,12.9195903,77.62151575,True
Hosur Road,15,0,Mon,1,22,0.045454545454545456,12.9195903,77.62151575,True
Hosur Road,15,2,Wed,2,21,0.09523809523809523,12.9195903,77.62151575,True
Hosur Road,15,3,Thu,1,21,0.047619047619047616,12.9195903,77.62151575,True
Hosur Road,15,4,Fri,3,22,0.13636363636363635,12.9195903,77.62151575,True
Hosur Road,16,0,Mon,1,22,0.045454545454545456,12.9195903,77.62151575,True
Hosur Road,17,1,Tue,1,21,0.047619047619047616,12.9195903,77.62151575,True
Hosur Road,18,0,Mon,1,22,0.045454545454545456,12.9195903,77.62151575,True
Hosur Road,18,2,Wed,1,21,0.047619047619047616,12.9195903,77.62151575,True
Hosur Road,22,0,Mon,1,22,0.045454545454545456,12.9195903,77.62151575,True
Hosur Road,22,3,Thu,1,21,0.047619047619047616,12.9195903,77.62151575,True
Hosur Road,23,2,Wed,3,21,0.14285714285714285,12.9195903,77.62151575,True
Hosur Road,23,3,Thu,3,21,0.14285714285714285,12.9195903,77.62151575,True
IRR(Thanisandra road),0,0,Mon,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),0,1,Tue,3,21,0.14285714285714285,12.9280618,77.6214437,True
IRR(Thanisandra road),0,2,Wed,1,21,0.047619047619047616,12.9280618,77.6214437,True
IRR(Thanisandra road),0,4,Fri,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),0,6,Sun,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),1,0,Mon,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),1,1,Tue,1,21,0.047619047619047616,12.9280618,77.6214437,True
IRR(Thanisandra road),1,3,Thu,1,21,0.047619047619047616,12.9280618,77.6214437,True
IRR(Thanisandra road),1,5,Sat,2,22,0.09090909090909091,12.9280618,77.6214437,True
IRR(Thanisandra road),1,6,Sun,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),2,0,Mon,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),2,1,Tue,1,21,0.047619047619047616,12.9280618,77.6214437,True
IRR(Thanisandra road),2,2,Wed,2,21,0.09523809523809523,12.9280618,77.6214437,True
IRR(Thanisandra road),2,3,Thu,1,21,0.047619047619047616,12.9280618,77.6214437,True
IRR(Thanisandra road),2,4,Fri,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),2,5,Sat,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),2,6,Sun,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),3,1,Tue,1,21,0.047619047619047616,12.9280618,77.6214437,True
IRR(Thanisandra road),3,2,Wed,3,21,0.14285714285714285,12.9280618,77.6214437,True
IRR(Thanisandra road),3,3,Thu,1,21,0.047619047619047616,12.9280618,77.6214437,True
IRR(Thanisandra road),3,4,Fri,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),3,5,Sat,6,22,0.2727272727272727,12.9280618,77.6214437,True
IRR(Thanisandra road),4,0,Mon,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),4,1,Tue,2,21,0.09523809523809523,12.9280618,77.6214437,True
IRR(Thanisandra road),4,3,Thu,2,21,0.09523809523809523,12.9280618,77.6214437,True
IRR(Thanisandra road),4,4,Fri,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),4,6,Sun,2,22,0.09090909090909091,12.9280618,77.6214437,True
IRR(Thanisandra road),5,0,Mon,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),5,5,Sat,8,22,0.36363636363636365,12.9280618,77.6214437,True
IRR(Thanisandra road),5,6,Sun,2,22,0.09090909090909091,12.9280618,77.6214437,True
IRR(Thanisandra road),6,1,Tue,2,21,0.09523809523809523,12.9280618,77.6214437,True
IRR(Thanisandra road),6,3,Thu,1,21,0.047619047619047616,12.9280618,77.6214437,True
IRR(Thanisandra road),6,4,Fri,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),6,5,Sat,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),7,0,Mon,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),7,4,Fri,2,22,0.09090909090909091,12.9280618,77.6214437,True
IRR(Thanisandra road),7,5,Sat,4,22,0.18181818181818182,12.9280618,77.6214437,True
IRR(Thanisandra road),8,3,Thu,1,21,0.047619047619047616,12.9280618,77.6214437,True
IRR(Thanisandra road),9,1,Tue,2,21,0.09523809523809523,12.9280618,77.6214437,True
IRR(Thanisandra road),9,5,Sat,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),10,5,Sat,6,22,0.2727272727272727,12.9280618,77.6214437,True
IRR(Thanisandra road),10,6,Sun,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),11,1,Tue,1,21,0.047619047619047616,12.9280618,77.6214437,True
IRR(Thanisandra road),11,2,Wed,2,21,0.09523809523809523,12.9280618,77.6214437,True
IRR(Thanisandra road),11,3,Thu,3,21,0.14285714285714285,12.9280618,77.6214437,True
IRR(Thanisandra road),11,4,Fri,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),11,5,Sat,2,22,0.09090909090909091,12.9280618,77.6214437,True
IRR(Thanisandra road),12,1,Tue,1,21,0.047619047619047616,12.9280618,77.6214437,True
IRR(Thanisandra road),12,3,Thu,3,21,0.14285714285714285,12.9280618,77.6214437,True
IRR(Thanisandra road),12,4,Fri,2,22,0.09090909090909091,12.9280618,77.6214437,True
IRR(Thanisandra road),13,3,Thu,2,21,0.09523809523809523,12.9280618,77.6214437,True
IRR(Thanisandra road),13,4,Fri,1,22,0.045454545454545456,12.9280618,77.6214437,True
IRR(Thanisandra road),15,3,Thu,1,21,0.047619047619047616,12.9280618,77.6214437,True
IRR(Thanisandra road),17,0,Mon,1,22,0.045454545454545456,12.9280618,77.6214437,True
Indian Institute of Science,0,3,Thu,1,21,0.047619047619047616,13.0145429,77.57105179999999,True
Indian Institute of Science,0,4,Fri,1,22,0.045454545454545456,13.0145429,77.57105179999999,True
Indian Institute of Science,1,1,Tue,1,21,0.047619047619047616,13.0145429,77.57105179999999,True
Indian Institute of Science,1,6,Sun,1,22,0.045454545454545456,13.0145429,77.57105179999999,True
Indian Institute of Science,2,2,Wed,1,21,0.047619047619047616,13.0145429,77.57105179999999,True
Indian Institute of Science,2,3,Thu,1,21,0.047619047619047616,13.0145429,77.57105179999999,True
Indian Institute of Science,2,5,Sat,1,22,0.045454545454545456,13.0145429,77.57105179999999,True
